Gene_ID	ES_rep1	ES_rep2	TN_rep1	TN_rep2
23996	41	25	26	43
23997	207	49	64	125
23999	16	9	9	29
24010	106	44	79	94
24013	0	0	0	1
24014	2	2	9	25
24018	1763	331	270	737
24030	11	3	12	11
24045	88	38	54	61
24046	2	0	0	2
24050	47	35	170	283
24051	6	1	16	28
24052	71	19	357	1211
24053	0	1	1	1
24056	23	6	61	222
24060	97	36	81	127
24063	29	17	13	10
24064	86	17	19	36
24066	273	86	24	25
24070	82	48	35	37
24084	1	0	0	0
24087	6	1	13	20
24088	1	2	0	1
24100	37	15	31	45
24102	0	0	0	0
24109	513	128	99	416
24110	1	0	1	9
24111	0	0	0	0
24112	0	0	0	0
24113	6	0	12	47
24115	2	0	0	2
24116	105	34	42	107
24117	0	2	2	6
24127	684	174	288	646
24128	1492	287	260	574
26356	31	22	16	13
26357	941	197	37	47
26358	1	1	0	4
26360	21	19	7	11
26361	0	0	0	0
26368	0	0	1	0
26372	313	109	141	315
26373	143	57	56	109
26374	1957	598	1262	1704
26377	111	51	2	6
26378	63	26	21	25
26383	1352	351	425	2390
26384	71	42	9	14
26390	62	18	86	222
26394	1	1	2	8
26399	88	21	47	171
26401	297	112	181	526
26405	304	80	271	518
26406	348	116	105	401
26407	368	97	159	565
26415	34	24	0	1
26417	8	8	9	20
26421	0	0	0	0
26425	92	38	32	45
26426	23	8	4	8
26427	23	20	8	75
26429	1784	523	253	390
26430	1134	279	313	613
26433	27	11	8	35
26439	0	0	0	0
26440	211	59	132	129
26441	34	13	19	50
26442	293	61	72	118
26443	198	36	62	106
26444	44	36	44	58
26445	231	58	83	278
26446	110	40	40	60
26448	265	50	26	99
26451	10362	9113	3616	2976
26456	5	7	12	51
26457	68	31	54	181
26458	171	44	29	22
26464	0	0	0	1
26465	137	29	19	49
26466	28	9	11	41
26561	0	3	0	0
26562	21	11	21	36
26565	11	15	0	2
26568	2	0	15	18
26569	20	10	55	115
26570	7	2	5	3
26572	331	87	150	183
26757	22	4	91	167
26874	0	0	24	26
26876	0	0	0	0
26887	0	0	0	0
26889	64	21	18	29
26891	183	50	67	133
26893	4	6	7	9
26897	16	10	20	38
26898	0	0	0	0
26900	103	24	44	72
26904	0	0	0	0
26905	267	31	36	50
26908	354	112	133	238
26909	515	142	13	33
26910	0	0	0	0
26913	5	0	28	42
26918	0	1	1	11
26919	263	72	72	213
26920	321	111	131	252
26926	191	60	75	157
26927	0	0	0	0
54683	2	2	8	17
26932	861	181	239	1249
110596	173	69	159	616
26936	629	216	724	1501
26938	7	2	171	1001
26941	35	29	11	43
26942	63	12	28	67
26943	171	63	92	149
26944	0	0	0	1
26945	0	0	0	0
26946	3	1	12	77
26949	17	9	26	29
26950	5	3	105	425
26951	110	22	54	55
26965	1158	194	325	721
26970	0	0	0	0
26971	0	0	2	0
26992	438	98	125	235
27015	584	194	63	167
27047	0	0	0	0
27050	30581	12622	8298	7895
26961	99	37	15	16
27053	1051	154	166	139
27055	478	151	20	90
27058	78	28	46	38
27061	285	68	74	198
18588	0	3	3	0
11932	8	9	29	24
11303	185	39	121	504
11474	13	8	1	3
11537	0	0	0	0
11550	1	0	1	3
11556	5	0	0	0
11605	52	10	13	35
11622	136	55	74	92
11668	0	0	2	5
107765	6	0	0	0
11744	187	82	2	28
11745	352	112	4	16
11746	95	39	5	68
11807	1	0	0	0
11818	0	0	0	1
11835	27	10	12	21
11972	161	58	81	332
12007	0	0	0	0
12049	2	0	0	0
12181	87	25	12	63
12229	1	1	0	1
12231	3	1	0	1
12263	9	8	1	3
12279	0	0	0	1
12481	10	2	0	1
12500	0	0	0	0
12504	1	0	0	0
12723	148	56	44	92
12759	19	4	5	6
12876	87	19	227	975
12894	89	40	17	61
12903	2	3	2	6
12913	22	8	28	20
12946	349	48	123	188
12950	1	1	3	0
13492	0	0	0	0
13505	0	0	1	1
13506	59	9	7	9
13807	24	16	49	72
13824	905	262	54	412
13828	0	0	0	0
13830	20	9	14	56
14180	0	0	27	78
14234	0	0	0	0
14256	0	1	1	2
14293	0	0	0	0
14300	199	56	63	91
14309	1	1	0	6
242316	5	0	0	7
238057	1	0	0	0
14583	106	26	79	234
14584	365	133	32	68
14695	0	0	0	3
14696	44	21	71	156
14728	0	0	0	0
14788	0	1	13	20
14789	11	9	31	59
14790	0	2	8	15
14791	146	51	43	56
14793	10	6	0	0
14794	1	0	0	0
14870	0	1	1	1
14939	0	0	0	0
14979	4	4	2	9
14985	0	0	0	0
15199	20	7	5	16
15233	2	1	5	9
260423	0	0	0	0
360198	0	0	0	0
15366	587	223	18	37
15423	0	0	1	4
15430	0	0	0	0
15438	0	0	0	0
15452	185	46	33	173
15467	143	63	84	125
15482	0	0	1	0
15505	578	117	92	179
15507	5	2	1	0
15982	1288	231	280	292
16186	0	0	0	0
16336	3	3	1	4
16400	145	58	30	106
16421	12	8	0	1
16494	3	0	17	75
16511	21	12	34	109
16671	0	0	0	0
16706	95	41	60	373
16833	5	0	0	1
16834	18	11	32	37
16867	0	0	6	19
16912	3	10	1	3
16950	8	1	2	14
16976	236	93	119	189
16977	0	0	0	1
16997	19	11	0	25
17110	0	1	0	0
17123	0	1	0	0
17190	389	165	218	372
17192	19	14	13	21
17203	0	0	1	1
17311	20	8	66	409
17395	1	0	0	1
17702	1	1	0	1
17748	50	11	12	10
17751	0	0	0	1
17829	0	0	0	0
17858	4	0	6	31
18081	11	17	14	10
18119	41	29	0	0
18173	0	2	0	0
18263	1054	541	430	395
18365	0	0	0	0
18366	0	0	0	0
18367	0	0	0	0
18368	0	0	0	0
18369	0	0	0	0
18370	0	0	0	0
18386	8	2	6	10
18407	0	0	0	0
18419	2	0	1	2
18472	1021	173	323	785
18484	1076	591	752	1453
18548	24	11	22	11
18763	106	55	182	517
18950	8	0	1	4
19027	400	76	131	179
19047	515	176	135	266
19118	0	0	0	0
19120	0	0	0	0
19171	20	8	21	14
19216	2	1	0	0
19252	34	13	3	7
19293	0	0	0	0
19883	558	172	897	5908
20055	2238	2422	994	904
20201	0	0	0	1
20222	26	14	14	14
20303	0	0	0	0
20304	0	0	0	0
20306	0	0	0	0
20348	194	46	54	195
20352	236	72	50	114
20357	53	17	30	400
20383	1111	291	237	240
20429	1	0	1	2
225742	15	7	11	42
20518	2	2	2	3
20591	324	80	94	244
20656	74	16	24	42
20683	178	70	21	66
20684	0	0	1	8
16364	0	0	0	3
20741	79	30	134	350
20924	262	75	76	173
20931	66	29	55	62
20945	0	0	0	0
21374	152	55	78	113
21454	6184	3243	3762	3174
21645	2	1	1	1
21687	83	18	1	36
21827	32	16	21	44
21847	64	29	16	13
21959	0	0	0	0
22045	2	0	5	12
22139	0	0	0	2
22225	87	49	75	127
22236	0	0	2	1
22255	0	0	8	8
22693	8	4	18	28
23833	0	0	0	0
23927	0	0	0	0
23958	0	0	0	1
24057	40	9	48	95
26462	29	11	25	57
26549	19	7	11	22
26560	0	0	0	0
27041	20798	12717	7762	6405
27078	56	22	49	53
27096	59	18	35	89
27176	4931	3914	4077	3988
27205	94	21	3	117
27206	74	17	3	25
27207	517	285	154	150
27216	0	0	0	0
27217	1	0	0	0
27218	0	0	0	1
27219	5	1	0	1
27221	232	110	11	43
27222	0	0	0	2
27223	357	103	266	701
27224	64	33	38	48
27226	14	3	59	71
27260	10	2	0	1
27261	1	0	4	6
27263	0	0	0	0
27273	14	10	1	0
27274	3	1	22	14
27275	426	71	60	119
27278	5	2	0	6
27280	69	29	8	14
27281	1	0	0	0
27354	147	36	50	64
27355	225	103	29	245
27356	3	2	1	1
27357	46	13	60	94
27358	0	0	0	0
27359	1	2	2	1
27361	16	15	16	10
27362	41	21	10	11
27367	21915	18032	9231	8474
27368	151	67	14	27
27370	162	38	16	21
27373	88	66	79	205
27374	68	24	31	32
27376	10	5	9	7
27377	976	245	342	575
27378	0	0	0	0
27379	0	0	0	0
27380	0	0	0	0
27381	0	0	0	0
27382	0	0	0	0
622402	0	0	0	1
27384	0	0	6	13
27385	0	0	0	0
27386	102	33	2405	11569
27388	167	55	55	187
27390	15	8	6	4
27392	942	219	120	422
27399	360	92	143	453
27400	1	0	0	0
27401	182	42	22	59
27412	0	0	0	0
27414	193	47	216	1126
27416	421	87	336	774
27418	849	206	387	1002
27419	9	8	24	30
27423	5	5	3	3
27425	109	35	56	69
27426	15	7	8	9
28248	0	0	0	1
12023	4	2	1	2
12374	0	1	3	0
12741	0	0	0	0
12780	6	1	1	4
12795	13	3	5	7
13108	0	0	0	1
13417	996	254	5	31
13445	78	36	34	69
13823	126	31	298	1620
217578	505	102	31	82
14904	80	42	22	56
14991	3	2	0	1
15277	570	146	13	43
15497	0	0	0	0
16449	119	34	35	90
16591	2	0	0	2
17076	374	134	11	2
18798	804	140	362	1285
19134	499	97	183	198
19201	59	15	10	6
19434	1	1	0	0
20377	62	23	5	55
20822	79	25	101	91
22294	100	47	26	37
22365	70	19	86	186
24132	164	44	49	88
26563	188	49	96	865
26564	509	138	43	194
27028	1	1	1	0
27403	36	24	6	23
27404	34	10	22	48
27406	32	18	36	50
224742	117	57	49	82
29805	0	0	0	0
29806	47	21	6	55
29807	1082	248	94	266
29810	33	25	6	15
29812	83	23	73	287
29813	26	20	16	73
29815	238	117	16	172
29818	0	0	0	0
29857	21	10	1	2
29859	154	58	125	146
29861	8	2	21	35
29863	20	66	25	47
29864	75	15	54	112
29865	0	1	2	0
29867	66	12	26	144
224860	137	33	249	926
29869	67	23	229	546
29876	322	99	19	126
29877	116	22	202	729
30046	1765	329	279	963
30051	2	0	2	5
30052	2	1	6	7
30055	1	1	1	1
30057	6	4	18	5
30058	29	9	2	3
30059	8	4	6	6
30060	2	1	0	1
30791	11	17	10	8
30795	523	163	157	181
30800	2	1	2	0
15214	6	2	7	14
56198	1	0	2	2
30806	5	1	10	8
30838	43	17	50	468
30839	13	9	18	39
30840	15	9	4	12
30878	0	0	0	2
30924	0	0	0	0
30927	22	6	0	0
30940	362	113	265	582
30941	25	10	34	27
30942	3	2	2	5
30943	0	0	0	0
30944	89	25	53	119
30945	155	29	104	177
30946	5	3	4	1
30947	160	52	19	70
30951	0	0	2	7
30952	16	28	4	4
30956	41	20	2	3
30959	7	3	28	53
30960	1332	199	247	561
11438	3	2	41	60
11981	37	26	75	462
12006	56	14	41	96
12831	99	41	55	128
13194	1068	240	170	314
14425	37	16	6	16
14426	0	0	0	0
14429	0	0	1	0
231044	14	2	1	1
14533	5	1	8	16
16705	0	0	0	0
18124	0	0	7	37
19661	0	0	0	0
20562	21	10	108	581
24015	798	127	142	190
24136	99	23	366	1106
26450	21	8	19	33
26559	561	112	30	367
30923	0	0	0	0
30938	3	1	9	19
50490	259	63	45	59
50497	407	109	281	248
50498	3	2	1	1
50500	54	16	10	9
50505	125	37	61	115
50518	0	1	0	1
50523	72	23	20	141
50525	9	1	21	33
50527	238	61	118	228
50528	11	3	1	27
50530	7	1	0	1
50540	0	0	0	0
50701	0	0	0	0
50702	0	0	0	0
100038882	0	0	0	0
50708	0	0	0	0
50709	0	0	0	0
50722	0	1	0	0
50723	35	17	3	4
50753	103	30	33	134
50755	214	60	170	305
50757	0	0	0	0
50758	1431	298	907	3910
50759	32	6	52	111
50760	30	15	1	1
50764	886	193	3	28
50765	10	6	2	15
50766	306	90	172	1278
50769	102	21	276	1039
50770	410	126	199	589
50772	311	82	79	117
50773	2	5	7	3
50774	0	0	0	0
50775	0	0	0	0
50776	59	19	15	39
50778	0	0	0	0
50781	23	14	6	7
50783	55	21	12	22
50784	4	1	0	1
50785	346	110	38	332
50787	413	101	2444	9681
50788	1	0	3	0
50789	856	214	190	286
50795	8	1	2	8
50796	157	21	1	7
50797	188	58	104	130
50817	4	4	2	16
14430	5	5	10	12
16627	2	0	0	1
269378	115	48	14	10
17121	8	7	2	6
20892	1	4	6	4
20649	86	15	47	292
12116	0	0	0	1
12971	12	11	5	6
18771	129	55	103	236
50931	2	5	0	0
12737	1	0	16	16
12738	0	0	0	0
19325	760	137	202	692
53602	196	98	32	490
53614	200	99	309	441
53609	152	79	95	274
50883	479	151	10	19
50995	807	212	174	236
22758	49	23	29	23
12845	0	0	0	0
22344	147	66	102	144
20379	99	35	17	5
50996	44	12	27	66
11828	7	3	0	0
50926	654	189	91	189
16319	548	185	43	102
53608	7	2	0	0
50873	287	93	436	2409
50997	7	2	31	95
14733	81	30	68	197
14734	2678	675	134	688
50849	231	76	83	206
50912	220	74	164	214
26419	435	140	251	492
18008	23	13	9	12
50907	26	11	11	20
12274	1	0	0	1
12812	92	36	18	48
18168	0	0	1	0
11992	182	43	85	363
50887	34	17	15	13
50874	0	0	0	1
18141	152	52	51	82
26554	2102	319	434	780
50880	192	80	61	109
29862	8	15	3	2
50915	26	13	48	168
50877	11	5	6	16
29875	382	134	134	366
50933	480	87	192	492
53312	141	57	62	131
20867	216	68	37	86
270106	9398	9924	10480	10010
20195	30	18	1	1
12539	50	17	14	41
54003	19	3	631	1888
51797	578	122	102	152
53311	1	0	0	1
51788	38	6	9	8
51811	0	0	0	0
110172	22	16	21	32
17035	4	0	17	22
17907	24	16	0	0
11957	170	51	109	115
12566	19	9	1	11
51791	2	1	0	1
17181	62	18	36	75
15108	5	2	4	13
53381	134	54	16	17
53314	4	0	0	0
18516	1305	329	2334	5722
17127	159	74	33	244
53315	0	0	0	0
51798	4	3	8	11
11947	1953	2490	2171	2349
18432	168	56	49	56
51800	43	19	11	4
13406	0	0	0	0
16416	7	8	6	10
19082	83	33	34	98
53321	1	3	16	41
53328	25	12	14	42
53317	68	17	39	59
22017	55	16	17	31
53323	814	198	129	804
53324	28	18	32	14
53382	298	63	86	205
22320	9	5	4	6
20815	433	143	96	251
53330	198	63	189	309
53331	181	62	172	441
53318	21	10	4	8
53612	121	39	141	145
20907	59	37	57	144
11848	217	77	49	137
53374	18	1	3	20
53375	355	63	161	366
51810	1776	259	186	352
53379	1802	366	301	334
53376	14	12	9	19
53334	148	36	66	156
13139	84	30	8	12
54138	1140	245	283	1271
54127	180	87	45	32
19731	57	19	86	289
54140	0	0	0	0
54131	67	44	42	44
54139	41	24	0	0
22378	33	27	12	27
20840	160	14	78	54
53412	1	2	5	2
51786	185	56	56	81
19338	17	3	7	12
53414	54	28	19	21
54130	62	17	78	116
54132	146	34	5	69
53611	1221	245	390	1446
14226	10	5	10	13
53404	0	0	0	0
53416	69	30	288	1534
54120	42	11	23	15
20216	1	0	0	1
22403	1	0	0	0
53422	44	29	9	39
53356	39	15	15	21
53622	2	2	3	3
53617	0	0	0	0
54128	177	85	87	163
20227	54	15	23	57
53626	0	0	0	0
51792	417	121	271	315
12460	110	36	46	106
53859	24	19	27	113
53600	1624	1023	768	793
53599	291	75	67	98
53868	9	1	0	1
53814	0	0	0	1
53885	79	37	64	114
13885	143	47	53	99
54124	21	1	3	4
14635	16	17	8	12
53421	253	88	99	138
20732	24	14	2	1
53420	3	2	9	19
53892	151	30	53	100
51795	2	4	7	35
53627	61	15	20	51
53856	0	0	0	0
53619	106	36	101	293
53945	44	12	26	22
53893	492	155	58	111
53867	6	4	0	3
53858	13	6	8	7
14087	206	80	9	30
53890	242	111	84	190
53791	13	4	0	0
19265	1	1	1	3
15130	0	0	0	0
15331	87	16	25	27
16664	0	0	0	1
20091	1465	1105	881	874
50875	113	19	49	175
50878	170	43	59	159
50884	869	202	351	1015
236539	132	45	23	77
50913	0	0	15	20
50914	0	0	0	0
50928	0	0	0	0
50929	0	0	0	0
50934	1	9	26	84
13170	48	19	14	21
17202	0	0	0	0
18242	37	13	39	80
19108	45	15	40	78
100503670	50276	34684	46805	42469
20544	162	47	25	211
22362	0	0	0	0
22363	0	0	0	0
53332	16	8	71	222
11370	3	1	6	11
12453	352	97	69	164
14404	35	18	7	0
15439	0	0	0	0
15458	0	2	0	0
17105	0	0	0	0
18030	21	8	70	52
19053	132	43	30	112
20409	151	71	35	92
21685	104	38	90	190
53601	0	0	0	1
53857	3	1	1	0
53861	396	129	221	366
53869	104	25	65	140
53870	1	2	504	1182
53873	0	0	0	0
53876	0	0	0	0
503847	0	0	0	0
53878	0	0	0	0
53881	393	99	151	361
53895	31	27	46	32
53896	5	0	1	2
53970	8	7	3	12
53975	145	35	26	33
14080	1	2	0	0
54125	22	14	14	25
27393	226	74	76	100
12915	25	9	13	15
54141	214	81	27	39
54204	13	9	1	0
18975	169	96	70	80
18515	2	0	2	3
54200	13	5	1	2
54199	0	0	0	0
54201	15	5	39	47
13801	0	0	0	0
54152	27	8	11	23
54192	0	0	0	0
54198	253	64	90	219
23844	0	0	0	2
54170	177	40	50	127
54194	148	56	94	326
54161	211	84	218	303
54160	607	157	273	597
54167	0	0	0	1
18106	0	0	0	1
54217	40	19	11	9
11944	3	0	2	4
20269	81	11	823	1027
20265	8	2	388	652
55932	8	2	0	3
17535	445	125	70	120
16145	3	1	0	0
55934	146	48	197	284
75426	16	10	9	31
54399	13	9	13	18
102247	144	38	68	180
20358	579	121	366	1575
432442	182	63	50	204
54214	777	209	336	842
55944	166	56	47	64
54354	13	5	31	121
54401	126	51	92	186
55948	0	0	0	0
54381	339	129	28	76
54382	0	0	0	0
54369	30	5	11	21
57267	27	15	25	28
54367	429	89	186	374
54366	298	58	111	266
54368	0	0	0	0
54371	0	0	0	1
22380	110	29	77	131
18216	2	2	2	5
55943	497	127	87	514
54722	15	8	56	72
67903	130	44	31	74
54353	847	216	219	831
54610	221	82	74	229
54419	61	40	0	2
54420	0	0	0	0
54611	14	3	152	592
54612	0	0	0	0
13655	1	0	1	1
54598	19	0	21	33
54723	52	12	24	27
54613	24	10	25	112
56194	1724	337	414	625
54614	356	106	206	380
54615	2	0	0	0
54616	123	37	44	176
54601	7	4	0	4
54678	0	5	17	8
54388	0	0	0	0
54411	94	30	93	98
27421	2	9	2	5
55949	2440	1435	738	839
54712	39	13	81	592
54609	0	0	0	0
54709	66	21	38	31
54525	33	10	43	349
55925	4	0	1	0
54526	4	0	19	25
229521	26	8	48	176
54710	48	17	15	127
54711	102	51	43	54
81489	31	10	13	11
19213	0	0	0	0
54484	1118	409	156	215
54608	141	44	61	289
54451	193	65	111	210
54604	287	111	270	1065
54563	415	128	128	278
55938	0	0	0	0
54380	141	38	64	165
12662	509	110	239	617
55951	72	19	83	142
55942	11	2	0	3
54607	327	82	68	130
27029	2	3	0	4
54446	1068	174	260	938
54338	241	83	113	399
23921	16	9	40	94
54352	0	0	0	1
12931	13	1	3	5
55935	776	215	274	438
55946	204	52	112	145
54447	13	5	14	44
55947	66	22	32	26
54634	2	0	0	0
20274	31	6	59	72
56040	79	32	9	6
55978	20	13	27	36
104346	40	20	66	115
56047	8	2	0	0
23980	48	19	23	16
56043	23	6	33	37
67945	251	107	77	52
55963	186	49	133	196
18610	0	1	0	1
55980	63	22	53	88
22402	16	4	5	12
55985	0	0	0	0
55987	4	7	3	11
55989	6807	2848	1191	1619
14773	120	34	78	248
56012	0	0	0	0
22628	292	63	42	259
56030	2855	626	334	998
56013	46	21	69	448
18946	0	0	0	0
55982	544	156	183	279
56032	5	4	11	15
55992	83	25	82	226
55990	1	0	0	4
55984	15	8	30	55
55983	89	41	91	643
50916	0	0	0	0
56050	87	48	35	42
56046	225	54	57	302
55981	98	23	49	64
12524	1	0	0	2
22174	123	62	63	125
50911	98	28	71	70
12587	0	0	0	0
14121	0	2	2	1
54156	8	2	0	1
54159	0	0	0	0
54189	627	138	229	687
54196	91	32	49	85
54197	4	1	2	4
26370	4	0	5	3
18377	0	0	0	0
18645	26	11	114	98
19052	459	108	137	241
19153	20	9	4	10
19876	1004	261	585	2264
20342	0	0	0	0
30794	11	6	7	11
50930	0	0	0	1
54208	164	80	41	52
54218	0	0	0	0
54219	32	14	13	35
54326	56	26	124	149
192236	45	27	5	15
54342	176	45	43	55
54343	739	224	187	483
54357	88	26	65	377
54364	151	33	65	102
54373	12	3	1	1
54376	0	0	39	174
54377	10	2	45	462
170706	17	10	0	1
54387	144	34	41	137
104130	7	1	4	7
54390	0	0	0	0
54391	28	11	23	9
54392	916	177	18	38
54393	311	108	314	454
54396	1	2	0	1
54397	22	17	23	24
54402	27	10	17	49
54405	6	1	7	4
54409	0	1	4	2
54418	570	128	494	1985
54426	0	0	1	3
54448	0	0	0	0
54485	0	2	2	3
54486	0	0	0	0
54519	2	0	2	2
54562	7	0	4	9
54624	16	8	18	29
54631	155	62	0	1
54651	0	0	0	0
11629	0	0	0	0
14380	0	0	0	0
17384	0	0	0	0
17909	972	362	98	560
29845	0	0	0	0
29846	0	0	0	0
100040268	0	0	0	0
29849	0	0	0	0
55927	3	1	0	4
55960	80	18	37	51
55961	1	1	1	0
55991	28	10	41	150
55994	1	4	10	15
56009	0	0	0	0
56014	0	0	0	0
56015	0	0	0	0
56016	1	1	0	1
56017	26	9	20	38
56031	108	39	35	31
56041	262	58	118	326
56044	293	87	175	571
56057	0	0	0	0
56066	0	0	0	0
56068	496	80	101	300
56150	45	27	1	4
56075	494	106	189	300
14356	2	0	2	0
56188	2	0	2	1
56077	178	55	79	107
12165	0	0	0	0
57765	1	0	0	2
56069	4	1	0	0
22065	19	2	110	342
56089	22	10	11	23
56079	79	28	1081	3644
56183	1	0	1	2
56072	2	3	1	1
56175	3	0	11	64
56149	34	14	7	10
56187	16	11	7	10
14456	38	33	103	215
20404	674	164	252	1105
56087	9	4	4	11
56088	51	17	26	39
56096	0	0	0	1
56092	0	0	0	0
56093	0	0	0	0
56094	0	0	0	0
56184	0	0	0	0
56185	0	0	0	0
56189	1	1	0	0
56190	126	45	14	24
56193	4	1	8	11
56195	1814	387	875	1795
56196	310	87	77	116
56199	71	35	42	112
56200	359	83	34	63
56222	0	0	0	0
56213	60	10	1	9
56212	15	9	3	11
57266	4	0	1	0
56223	0	0	0	1
56210	3299	753	314	730
56224	693	194	200	1720
80707	1672	421	126	1555
56214	61	30	15	29
56221	0	0	0	0
56219	7	4	0	1
56217	358	78	56	248
56209	71	23	71	109
54652	0	0	0	0
50905	0	0	0	1
56208	170	47	81	105
56226	32	24	1	3
56228	58	20	73	111
140571	0	0	0	1
74055	200	72	72	591
12404	2	0	7	3
56277	47	12	5	4
17957	99	32	136	195
21912	319	55	286	1043
56274	841	219	193	827
57915	426	162	157	408
56291	372	79	47	151
22190	126	55	82	64
56305	612	125	129	377
16765	118	71	170	146
20014	358	86	168	277
56306	987	267	15	68
18772	4	0	1	1
19933	2436	1621	893	1034
56307	319	72	166	321
56457	156	46	48	143
56494	103	23	58	102
56294	88	23	142	401
56495	125	34	25	40
56468	117	35	29	135
56496	16	1	25	27
56348	1451	307	257	528
56309	38	11	19	10
56418	51	24	41	91
56437	3	0	1	1
56469	598	171	200	622
56297	66	20	34	73
56324	420	109	125	272
22209	58	15	25	22
56419	2566	658	75	625
56456	478	138	114	120
56420	117	50	39	73
56471	14	4	169	286
18799	32	19	12	17
56501	15	7	1	6
14299	26	11	62	354
56455	15	4	3	7
56503	13	7	5	6
56504	0	0	0	1
56505	215	40	61	94
56506	4	1	13	13
30805	3	0	8	4
56380	165	46	21	86
56384	87	29	39	81
56264	9	6	13	6
16508	143	22	4176	12194
56454	131	29	63	110
56473	117	50	96	352
56365	0	0	0	0
56421	1211	413	2021	3990
56395	10	11	15	17
56515	336	88	130	218
12554	261	80	1033	5916
24061	476	87	74	151
56438	87	27	52	80
74287	856	185	172	560
56298	540	130	146	311
56350	82	18	33	115
56424	25	18	27	30
56368	1	2	8	4
56335	112	31	61	90
56327	81	48	86	72
56517	55	12	56	95
17389	109	11	910	2691
56310	8	3	13	11
56440	77	16	114	215
56519	0	0	0	0
79059	0	0	1	1
56520	54	39	3	7
12399	6	3	5	3
11886	625	186	133	330
56369	37	16	49	78
56360	172	48	53	111
56386	708	172	103	392
56312	4	1	0	0
56458	600	134	24	187
56484	774	191	99	674
56485	21	6	1	0
80385	7	2	15	10
56353	1245	218	102	402
56426	596	172	197	296
56330	53	19	35	44
56314	8	6	19	28
56459	702	153	65	354
56486	3	1	26	24
56441	15	7	13	15
64704	12	6	7	9
12557	0	0	1	1
56370	27	11	100	127
18824	11	9	0	1
56371	53	30	21	67
56428	401	104	163	269
56429	0	0	0	3
56442	210	67	164	199
56381	314	98	108	393
56332	311	114	85	204
56430	519	142	197	769
56351	646	142	82	152
56443	62	16	54	120
56398	59	19	46	128
56334	114	52	57	55
56431	442	142	75	166
56372	158	32	93	100
56382	160	31	33	70
56399	416	129	174	254
56373	3	3	0	2
56463	2793	677	300	1790
56489	13	8	6	26
56490	1004	257	324	967
13070	0	0	0	2
56433	80	22	33	83
56273	425	102	70	386
56444	93	30	77	118
56480	211	70	87	201
18457	28	6	18	24
56363	263	45	855	2157
94275	12	11	63	81
56388	0	0	0	1
56434	74	19	53	131
56445	400	88	100	139
56354	447	97	122	389
18577	29	16	30	126
56315	1	2	0	0
66659	115	64	17	38
56316	70	17	59	85
22213	120	36	35	99
56375	32	8	46	65
56317	104	44	33	80
56491	134	32	58	342
56318	4	3	1	0
20537	0	2	0	1
60525	59	13	57	98
56295	69	25	34	42
56321	737	143	164	569
56447	99	39	32	79
56322	30	10	37	31
56405	46	10	5	10
56410	0	1	0	0
56356	18	8	1	19
56436	35	11	15	30
56378	48	14	20	47
56357	67	26	43	79
56637	1535	303	681	1980
56278	135	47	117	271
56279	75	44	134	97
56336	202	60	72	353
56412	24	13	14	12
56409	186	55	129	444
56464	2	6	5	16
245000	908	236	215	301
19982	118	54	44	26
272382	1	0	0	0
56258	55	20	14	31
56275	349	33	31	142
56293	0	0	0	1
56296	3	0	0	0
56299	1	1	2	3
56323	1	2	0	8
56325	3	1	36	80
56358	8	7	15	12
56362	0	0	0	0
56451	103	16	57	123
56462	86	30	65	147
22186	126	86	30	36
13184	0	0	0	0
56720	0	0	0	0
56550	772	131	127	526
56551	48	18	17	28
56772	91	39	134	135
11872	0	0	0	0
27140	0	0	0	0
56552	1	0	1	0
56544	9	2	2	14
268977	387	106	114	375
56692	172	58	151	190
56697	836	177	121	352
56693	14	19	10	23
56613	9	7	13	31
56696	0	0	0	1
23806	1363	334	317	969
56640	0	0	0	0
20610	108	51	34	40
56705	913	209	362	963
56744	0	0	0	0
19258	1985	342	462	1218
18426	2	1	0	1
56724	36	18	20	30
56706	1619	325	369	374
56523	2	2	1	4
56707	31	14	12	23
56525	11	8	24	33
56522	0	0	0	0
15285	2	2	1	3
56527	17	3	48	149
56615	10	3	12	29
56619	0	0	0	0
56791	2	2	3	1
56773	4	1	0	0
56529	261	66	65	220
56708	5	2	2	7
56530	24	19	15	13
56735	0	0	0	0
56629	0	1	3	2
56534	0	0	0	0
20847	29	19	8	59
56691	0	0	0	0
56709	89	45	38	74
56690	21	10	33	64
56710	48	14	708	2440
56795	23	10	28	31
56711	380	105	28	28
54635	1239	143	79	246
20658	1066	183	314	726
56794	68	25	11	41
56727	0	0	0	0
80795	40	18	72	53
56722	95	59	6	37
56746	0	0	0	0
56541	33	14	69	115
56726	200	46	90	296
56018	20	5	3	27
56635	0	0	0	0
56792	0	5	1	1
56752	86	31	23	58
56790	657	155	170	265
56737	2	1	4	1
80509	71	26	50	58
56739	7	9	0	1
56700	18	16	4	7
56644	0	0	0	1
56717	309	96	195	478
13121	253	88	215	311
56636	0	1	0	0
17137	0	0	0	0
17138	0	0	0	0
17139	0	0	0	0
17141	0	0	0	0
17142	0	0	0	0
17144	2	0	0	0
17451	0	0	0	0
19718	93	33	29	60
24075	1	4	2	2
26878	0	0	14	16
26879	18	12	51	130
53978	5	2	5	3
56554	6	0	0	0
56626	10	6	3	3
56642	0	1	0	1
56702	0	0	0	0
56703	9	2	6	10
80796	0	0	0	0
56738	38	16	26	34
56741	56	45	74	208
56743	5	5	0	18
56749	111	57	15	29
56753	0	0	0	0
56771	312	108	116	135
56774	27	1	1	0
